0.000000,0.183052,1
0.040000,0.183650,1
0.080000,0.184253,1
0.120000,0.184757,1
0.160000,0.185094,1
0.200000,0.185191,1
0.240000,0.185206,1
0.280000,0.184971,1
0.320000,0.184794,1
0.360000,0.184973,1
0.400000,0.185249,1
0.440000,0.185409,1
0.480000,0.185533,1
0.520000,0.186178,1
0.560000,0.187562,1
0.600000,0.187789,1
0.640000,0.186942,1
0.680000,0.186885,1
0.720000,0.187654,1
0.760000,0.188779,1
0.800000,0.190556,1
0.840000,0.190477,1
0.880000,0.189964,1
0.920000,0.189259,1
0.960000,0.189323,1
1.000000,0.189546,1
1.040000,0.189930,1
1.080000,0.190574,1
1.120000,0.191393,1
1.160000,0.192280,1
1.200000,0.193657,1
1.240000,0.195249,1
1.280000,0.196486,1
1.320000,0.197928,1
1.360000,0.198617,1
1.400000,0.199814,1
1.440000,0.201202,1
1.480000,0.201642,1
1.520000,0.201792,1
1.560000,0.201663,1
1.600000,0.201608,1
1.640000,0.201066,1
1.680000,0.200623,1
1.720000,0.200186,1
1.760000,0.200330,1
1.800000,0.199890,1
1.840000,0.199405,1
1.880000,0.199262,1
1.920000,0.200401,1
1.960000,0.201349,1
2.000000,0.202388,1
2.040000,0.204279,1
2.080000,0.206517,1
2.120000,0.212161,1
2.160000,0.218199,1
2.200000,0.223948,1
2.240000,0.232842,1
2.280000,0.245654,1
2.320000,0.254270,1
2.360000,0.267165,1
2.400000,0.283116,1
2.440000,0.292068,1
2.480000,0.303051,1
2.520000,0.317046,1
2.560000,0.325844,1
2.600000,0.337007,1
2.640000,0.347801,1
2.680000,0.353135,1
2.720000,0.362953,1
2.760000,0.377345,1
2.800000,0.386125,1
2.840000,0.403202,1
2.880000,0.407740,1
2.920000,0.407078,1
2.960000,0.398017,1
3.000000,0.386809,1
3.040000,0.383565,1
3.080000,0.381680,1
3.120000,0.381783,1
3.160000,0.380883,1
3.200000,0.378111,1
3.240000,0.376072,1
3.280000,0.378767,1
3.320000,0.383843,1
3.360000,0.381544,1
3.400000,0.374571,1
3.440000,0.360456,1
3.480000,0.344791,1
3.520000,0.334702,1
3.560000,0.319268,1
3.600000,0.318028,1
3.640000,0.299270,1
3.680000,0.280581,1
3.720000,0.267257,1
3.760000,0.260415,1
3.800000,0.259013,1
3.840000,0.259732,1
3.880000,0.257270,1
3.920000,0.249510,1
3.960000,0.242283,1
4.000000,0.229452,1
4.040000,0.224589,1
4.080000,0.232705,1
4.120000,0.244544,1
4.160000,0.255373,1
4.200000,0.288762,1
4.240000,0.317673,1
4.280000,0.337076,1
4.320000,0.354148,1
4.360000,0.357288,1
4.400000,0.351052,1
4.440000,0.348991,1
4.480000,0.358426,1
4.520000,0.372185,1
4.560000,0.392102,1
4.600000,0.398076,1
4.640000,0.388722,1
4.680000,0.361014,1
4.720000,0.339129,1
4.760000,0.309459,1
4.800000,0.298352,1
4.840000,0.290085,1
4.880000,0.268356,1
4.920000,0.253535,1
4.960000,0.248713,1
5.000000,0.247304,1
5.040000,0.244497,1
5.080000,0.238173,1
5.120000,0.226619,1
5.160000,0.213345,1
5.200000,0.208696,1
5.240000,0.205184,1
5.280000,0.210010,1
5.320000,0.212686,1
5.360000,0.231122,1
5.400000,0.275090,1
5.440000,0.291483,1
5.480000,0.315059,1
5.520000,0.325994,1
5.560000,0.331786,1
5.600000,0.335848,1
5.640000,0.355425,1
5.680000,0.373728,1
5.720000,0.401087,1
5.760000,0.414574,1
5.800000,0.424508,1
5.840000,0.420532,1
5.880000,0.400185,1
5.920000,0.380554,1
5.960000,0.352896,1
6.000000,0.345192,1
6.040000,0.350307,1
6.080000,0.345939,1
6.120000,0.329927,1
6.160000,0.323840,1
6.200000,0.319125,1
6.240000,0.317377,1
6.280000,0.312956,1
6.320000,0.291087,1
6.360000,0.285826,1
6.400000,0.264851,1
6.440000,0.247022,1
6.480000,0.245317,1
6.520000,0.244090,1
6.560000,0.246620,1
6.600000,0.256870,1
6.640000,0.274360,1
6.680000,0.295353,1
6.720000,0.310977,1
6.760000,0.315740,1
6.800000,0.313977,1
6.840000,0.309841,1
6.880000,0.314552,1
6.920000,0.330046,1
6.960000,0.353042,1
7.000000,0.370158,1
7.040000,0.388443,1
7.080000,0.384336,1
7.120000,0.368619,1
7.160000,0.342580,1
7.200000,0.306842,1
7.240000,0.292127,1
7.280000,0.284622,1
7.320000,0.265962,1
7.360000,0.247276,1
7.400000,0.217723,1
7.440000,0.203143,1
7.480000,0.197346,1
7.520000,0.189175,1
7.560000,0.169368,1
7.600000,0.152424,1
7.640000,0.128212,1
7.680000,0.104699,1
7.720000,0.093237,1
7.760000,0.071416,1
7.800000,0.062303,1
7.840000,0.056958,1
7.880000,0.049714,1
7.920000,0.051516,1
7.960000,0.074937,1
8.000000,0.089429,1
8.040000,0.099686,1
8.080000,0.105786,1
8.120000,0.110051,1
8.160000,0.113895,1
8.200000,0.125305,1
8.240000,0.134596,1
8.280000,0.145806,1
8.320000,0.147032,1
8.360000,0.141202,1
8.400000,0.110779,1
8.440000,0.080108,1
8.480000,0.049651,1
8.520000,0.032044,1
8.560000,0.030767,1
8.600000,0.001626,1
8.640000,-0.014557,1
8.680000,-0.029302,1
8.720000,-0.045964,1
8.760000,-0.056774,1
8.800000,-0.065150,1
8.840000,-0.081906,1
8.880000,-0.105281,1
8.920000,-0.117436,1
8.960000,-0.132629,1
9.000000,-0.132305,1
9.040000,-0.129231,1
9.080000,-0.125657,1
9.120000,-0.107288,1
9.160000,-0.086820,1
9.200000,-0.064292,1
9.240000,-0.043454,1
9.280000,-0.034671,1
9.320000,-0.026559,1
9.360000,-0.027256,1
9.400000,-0.022698,1
9.440000,-0.009769,1
9.480000,0.013613,1
9.520000,0.027118,1
9.560000,0.037748,1
9.600000,0.029736,1
9.640000,0.013547,1
9.680000,-0.025132,1
9.720000,-0.041751,1
9.760000,-0.043751,1
9.800000,-0.048167,1
9.840000,-0.059674,1
9.880000,-0.073356,1
9.920000,-0.083257,1
9.960000,-0.097714,1
10.000000,-0.107166,1
10.040000,-0.115686,1
10.080000,-0.128673,1
10.120000,-0.135868,1
10.160000,-0.146039,1
10.200000,-0.156636,1
10.240000,-0.168637,1
10.280000,-0.187003,1
10.320000,-0.201322,1
10.360000,-0.207259,1
10.400000,-0.215771,1
10.440000,-0.208764,1
10.480000,-0.201151,1
10.520000,-0.204026,1
10.560000,-0.208564,1
10.600000,-0.215178,1
10.640000,-0.226701,1
10.680000,-0.239201,1
10.720000,-0.241945,1
10.760000,-0.242745,1
10.800000,-0.243805,1
10.840000,-0.246020,1
10.880000,-0.248418,1
10.920000,-0.246514,1
10.960000,-0.244915,1
11.000000,-0.253652,1
11.040000,-0.263864,1
11.080000,-0.275699,1
11.120000,-0.288450,1
11.160000,-0.298342,1
11.200000,-0.299615,1
11.240000,-0.300222,1
11.280000,-0.306558,1
11.320000,-0.313124,1
11.360000,-0.324893,1
11.400000,-0.327301,1
11.440000,-0.325583,1
11.480000,-0.319646,1
11.520000,-0.317062,1
11.560000,-0.320104,1
11.600000,-0.332293,1
11.640000,-0.354152,1
11.680000,-0.365065,1
11.720000,-0.371451,1
11.760000,-0.369429,1
11.800000,-0.362923,1
11.840000,-0.351181,1
11.880000,-0.346526,1
11.920000,-0.332469,1
11.960000,-0.321296,1
12.000000,-0.307768,1
12.040000,-0.302285,1
12.080000,-0.294066,1
12.120000,-0.294422,1
12.160000,-0.290053,1
12.200000,-0.289083,1
12.240000,-0.303558,1
12.280000,-0.317788,1
12.320000,-0.325493,1
12.360000,-0.326993,1
12.400000,-0.327383,1
12.440000,-0.330685,1
12.480000,-0.330219,1
12.520000,-0.319835,1
12.560000,-0.295506,1
12.600000,-0.284829,1
12.640000,-0.272979,1
12.680000,-0.242172,1
12.720000,-0.191037,1
12.760000,-0.165054,1
12.800000,-0.137638,1
12.840000,-0.093914,1
12.880000,-0.061434,1
12.920000,0.018700,1
12.960000,0.052592,1
13.000000,0.078203,1
13.040000,0.110016,1
13.080000,0.145268,1
13.120000,0.162667,1
13.160000,0.181642,1
13.200000,0.198061,1
13.240000,0.208765,1
13.280000,0.239843,1
13.320000,0.258638,1
13.360000,0.271570,1
13.400000,0.281494,1
13.440000,0.288121,1
13.480000,0.288493,1
13.520000,0.284454,1
13.560000,0.269196,1
13.600000,0.255572,1
13.640000,0.234393,1
13.680000,0.221060,1
13.720000,0.202480,1
13.760000,0.174691,1
13.800000,0.144229,1
13.840000,0.114021,1
13.880000,0.088551,1
13.920000,0.049697,1
13.960000,0.031981,1
14.000000,0.005257,1
14.040000,-0.019867,1
14.080000,-0.043718,1
14.120000,-0.089266,1
14.160000,-0.108762,1
14.200000,-0.159907,1
14.240000,-0.204502,1
14.280000,-0.217574,1
14.320000,-0.247361,1
14.360000,-0.284793,1
14.400000,-0.303056,1
14.440000,-0.315890,1
14.480000,-0.331369,8
14.520000,-0.343458,1
14.560000,-0.348958,1
14.600000,-0.361133,1
14.640000,-0.388934,1
14.680000,-0.407998,1
14.720000,-0.431036,1
14.760000,-0.459506,1
14.800000,-0.474055,1
14.840000,-0.491289,1
14.880000,-0.497178,1
14.920000,-0.498816,1
14.960000,-0.499662,1
15.000000,-0.511487,1
15.040000,-0.525115,1
15.080000,-0.545459,1
15.120000,-0.569314,1
15.160000,-0.580987,1
15.200000,-0.605156,1
15.240000,-0.620401,1
15.280000,-0.635968,1
15.320000,-0.659610,1
15.360000,-0.696982,1
15.400000,-0.720975,1
15.440000,-0.749477,1
15.480000,-0.772101,1
15.520000,-0.780949,1
15.560000,-0.792280,1
15.600000,-0.801443,1
15.640000,-0.812103,1
15.680000,-0.831074,1
15.720000,-0.834817,1
15.760000,-0.845533,1
15.800000,-0.835626,1
15.840000,-0.827231,1
15.880000,-0.803359,1
15.920000,-0.774831,1
15.960000,-0.752497,1
16.000000,-0.738179,1
16.040000,-0.704613,1
16.080000,-0.690216,1
16.120000,-0.677971,1
16.160000,-0.670261,1
16.200000,-0.663666,1
16.240000,-0.660842,1
16.280000,-0.650089,1
16.320000,-0.643871,1
16.360000,-0.637403,1
16.400000,-0.626443,1
16.440000,-0.625303,1
16.480000,-0.634406,1
16.520000,-0.653472,1
16.560000,-0.664121,1
16.600000,-0.685731,1
16.640000,-0.693249,1
16.680000,-0.693237,1
16.720000,-0.693274,1
16.760000,-0.711552,1
16.800000,-0.731408,1
16.840000,-0.743542,1
16.880000,-0.749196,1
16.920000,-0.748175,1
16.960000,-0.746127,1
17.000000,-0.749978,1
17.040000,-0.765252,1
17.080000,-0.778581,1
17.120000,-0.812104,1
17.160000,-0.818161,1
17.200000,-0.817962,1
17.240000,-0.814930,1
17.280000,-0.810360,1
17.320000,-0.809040,1
17.360000,-0.799206,1
17.400000,-0.785321,1
17.440000,-0.772629,1
17.480000,-0.762607,1
17.520000,-0.768967,1
17.560000,-0.786477,1
17.600000,-0.798074,1
17.640000,-0.798828,1
17.680000,-0.798365,1
17.720000,-0.785908,1
17.760000,-0.784216,1
17.800000,-0.779973,1
17.840000,-0.786818,1
17.880000,-0.797808,1
17.920000,-0.802386,1
17.960000,-0.799646,1
18.000000,-0.793674,1
18.040000,-0.780473,1
18.080000,-0.784148,1
18.120000,-0.791309,1
18.160000,-0.798667,1
18.200000,-0.789427,1
18.240000,-0.771638,1
18.280000,-0.758004,1
18.320000,-0.751053,1
18.360000,-0.746396,1
18.400000,-0.737384,1
18.440000,-0.707101,1
18.480000,-0.681087,1
18.520000,-0.654695,1
18.560000,-0.629391,1
18.600000,-0.604728,1
18.640000,-0.594858,1
18.680000,-0.586072,1
18.720000,-0.577003,1
18.760000,-0.567257,1
18.800000,-0.553349,1
18.840000,-0.528563,1
18.880000,-0.517925,1
18.920000,-0.518401,1
18.960000,-0.529499,1
19.000000,-0.557333,1
19.040000,-0.578399,1
19.080000,-0.582265,1
19.120000,-0.581491,1
19.160000,-0.579469,1
19.200000,-0.592242,1
19.240000,-0.600538,1
19.280000,-0.600834,1
