0.000000,1.008889,1
0.040000,1.006874,1
0.080000,1.007309,1
0.120000,1.005132,1
0.160000,0.999883,1
0.200000,0.994714,1
0.240000,0.996085,1
0.280000,0.998448,1
0.320000,0.996903,1
0.360000,0.995328,1
0.400000,0.994902,1
0.440000,0.996217,1
0.480000,0.999483,1
0.520000,1.003634,1
0.560000,1.003814,1
0.600000,1.001475,1
0.640000,0.999995,1
0.680000,1.000992,1
0.720000,1.000013,1
0.760000,0.999601,1
0.800000,1.000473,1
0.840000,1.000896,1
0.880000,1.001488,1
0.920000,1.001049,1
0.960000,1.001175,1
1.000000,1.003456,1
1.040000,1.004605,1
1.080000,1.006016,1
1.120000,1.005880,1
1.160000,1.006099,1
1.200000,1.008508,1
1.240000,1.010107,1
1.280000,1.010140,1
1.320000,1.011414,1
1.360000,1.014397,1
1.400000,1.018478,1
1.440000,1.021531,1
1.480000,1.027729,1
1.520000,1.031948,1
1.560000,1.035825,1
1.600000,1.034869,1
1.640000,1.030957,1
1.680000,1.027825,1
1.720000,1.028685,1
1.760000,1.029089,1
1.800000,1.026529,1
1.840000,1.023079,1
1.880000,1.019945,1
1.920000,1.015873,1
1.960000,1.012468,1
2.000000,1.008986,1
2.040000,1.005360,1
2.080000,1.000140,1
2.120000,0.998646,1
2.160000,0.998925,1
2.200000,0.999626,1
2.240000,1.000264,1
2.280000,1.002386,1
2.320000,1.005518,1
2.360000,1.008717,1
2.400000,1.012203,1
2.440000,1.015784,1
2.480000,1.016636,1
2.520000,1.017034,1
2.560000,1.012085,1
2.600000,1.008211,1
2.640000,1.003073,1
2.680000,0.994132,1
2.720000,0.992727,1
2.760000,1.004535,1
2.800000,1.029381,1
2.840000,1.044608,1
2.880000,1.066254,1
2.920000,1.079199,1
2.960000,1.074882,1
3.000000,1.062709,1
3.040000,1.055111,1
3.080000,1.055952,1
3.120000,1.066385,1
3.160000,1.079373,1
3.200000,1.086478,1
3.240000,1.090534,1
3.280000,1.102599,1
3.320000,1.109538,1
3.360000,1.109574,1
3.400000,1.111222,1
